suite,space_preset,instance_id,seed_transpiler,optimization_level,layout_method,seed_simulator,shots,method,score,transpiled_depth,transpiled_size
day2,combined_light,ring6,7,3,sabre,1,64,QAOA_p1,2.96875,47,109
day2,combined_light,ring6,7,3,sabre,2,64,QAOA_p1,3.1875,47,109
day2,combined_light,ring6,8,0,trivial,0,64,QAOA_p1,3.0625,38,84
day2,combined_light,ring6,8,0,trivial,1,64,QAOA_p1,3.125,38,84
day2,combined_light,ring6,8,0,trivial,2,64,QAOA_p1,3.3125,38,84
day2,combined_light,ring6,8,0,sabre,0,64,QAOA_p1,3.03125,41,84
day2,combined_light,ring6,8,0,sabre,1,64,QAOA_p1,3.03125,41,84
day2,combined_light,ring6,8,0,sabre,2,64,QAOA_p1,3.4375,41,84
day2,combined_light,ring6,8,1,trivial,0,64,QAOA_p1,3.0625,38,84
day2,combined_light,ring6,8,1,trivial,1,64,QAOA_p1,3.125,38,84
day2,combined_light,ring6,8,1,trivial,2,64,QAOA_p1,3.3125,38,84
day2,combined_light,ring6,8,1,sabre,0,64,QAOA_p1,3.03125,41,84
day2,combined_light,ring6,8,1,sabre,1,64,QAOA_p1,3.03125,41,84
day2,combined_light,ring6,8,1,sabre,2,64,QAOA_p1,3.4375,41,84
day2,combined_light,ring6,8,2,trivial,0,64,QAOA_p1,3.0625,38,89
day2,combined_light,ring6,8,2,trivial,1,64,QAOA_p1,3.125,38,89
day2,combined_light,ring6,8,2,trivial,2,64,QAOA_p1,3.3125,38,89
day2,combined_light,ring6,8,2,sabre,0,64,QAOA_p1,3.03125,46,97
day2,combined_light,ring6,8,2,sabre,1,64,QAOA_p1,3.03125,46,97
day2,combined_light,ring6,8,2,sabre,2,64,QAOA_p1,3.4375,46,97
day2,combined_light,ring6,8,3,trivial,0,64,QAOA_p1,3.0625,38,89
day2,combined_light,ring6,8,3,trivial,1,64,QAOA_p1,3.125,38,89
day2,combined_light,ring6,8,3,trivial,2,64,QAOA_p1,3.3125,38,89
day2,combined_light,ring6,8,3,sabre,0,64,QAOA_p1,3.03125,46,97
day2,combined_light,ring6,8,3,sabre,1,64,QAOA_p1,3.03125,46,97
day2,combined_light,ring6,8,3,sabre,2,64,QAOA_p1,3.4375,46,97
day2,combined_light,ring6,9,0,trivial,0,64,QAOA_p1,3.03125,35,84
day2,combined_light,ring6,9,0,trivial,1,64,QAOA_p1,3.0625,35,84
day2,combined_light,ring6,9,0,trivial,2,64,QAOA_p1,3.3125,35,84
day2,combined_light,ring6,9,0,sabre,0,64,QAOA_p1,3.03125,35,84
day2,combined_light,ring6,9,0,sabre,1,64,QAOA_p1,3.0625,35,84
day2,combined_light,ring6,9,0,sabre,2,64,QAOA_p1,3.3125,35,84
day2,combined_light,ring6,9,1,trivial,0,64,QAOA_p1,3.03125,35,84
day2,combined_light,ring6,9,1,trivial,1,64,QAOA_p1,3.0625,35,84
day2,combined_light,ring6,9,1,trivial,2,64,QAOA_p1,3.3125,35,84
day2,combined_light,ring6,9,1,sabre,0,64,QAOA_p1,3.03125,35,84
day2,combined_light,ring6,9,1,sabre,1,64,QAOA_p1,3.0625,35,84
day2,combined_light,ring6,9,1,sabre,2,64,QAOA_p1,3.3125,35,84
day2,combined_light,ring6,9,2,trivial,0,64,QAOA_p1,3.03125,35,89
day2,combined_light,ring6,9,2,trivial,1,64,QAOA_p1,3.0625,35,89
day2,combined_light,ring6,9,2,trivial,2,64,QAOA_p1,3.3125,35,89
day2,combined_light,ring6,9,2,sabre,0,64,QAOA_p1,3.03125,33,87
day2,combined_light,ring6,9,2,sabre,1,64,QAOA_p1,3.0625,33,87
day2,combined_light,ring6,9,2,sabre,2,64,QAOA_p1,3.3125,33,87
day2,combined_light,ring6,9,3,trivial,0,64,QAOA_p1,3.03125,35,89
day2,combined_light,ring6,9,3,trivial,1,64,QAOA_p1,3.0625,35,89
day2,combined_light,ring6,9,3,trivial,2,64,QAOA_p1,3.3125,35,89
day2,combined_light,ring6,9,3,sabre,0,64,QAOA_p1,3.03125,33,87
day2,combined_light,ring6,9,3,sabre,1,64,QAOA_p1,3.0625,33,87
day2,combined_light,ring6,9,3,sabre,2,64,QAOA_p1,3.3125,33,87
day2,combined_light,ring6,0,0,trivial,0,64,QAOA_p2,3.1875,78,153
day2,combined_light,ring6,0,0,trivial,1,64,QAOA_p2,2.9375,78,153
day2,combined_light,ring6,0,0,trivial,2,64,QAOA_p2,3.3125,78,153
day2,combined_light,ring6,0,0,sabre,0,64,QAOA_p2,3.0625,84,147
day2,combined_light,ring6,0,0,sabre,1,64,QAOA_p2,3.09375,84,147
day2,combined_light,ring6,0,0,sabre,2,64,QAOA_p2,3.21875,84,147
day2,combined_light,ring6,0,1,trivial,0,64,QAOA_p2,3.03125,79,148
day2,combined_light,ring6,0,1,trivial,1,64,QAOA_p2,3.0625,79,148
day2,combined_light,ring6,0,1,trivial,2,64,QAOA_p2,3.46875,79,148
day2,combined_light,ring6,0,1,sabre,0,64,QAOA_p2,3.0625,82,145
day2,combined_light,ring6,0,1,sabre,1,64,QAOA_p2,3.09375,82,145
day2,combined_light,ring6,0,1,sabre,2,64,QAOA_p2,3.21875,82,145
day2,combined_light,ring6,0,2,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,0,2,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,0,2,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,0,2,sabre,0,64,QAOA_p2,3.0625,86,166
day2,combined_light,ring6,0,2,sabre,1,64,QAOA_p2,3.09375,86,166
day2,combined_light,ring6,0,2,sabre,2,64,QAOA_p2,3.21875,86,166
day2,combined_light,ring6,0,3,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,0,3,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,0,3,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,0,3,sabre,0,64,QAOA_p2,3.0625,86,166
day2,combined_light,ring6,0,3,sabre,1,64,QAOA_p2,3.09375,86,166
day2,combined_light,ring6,0,3,sabre,2,64,QAOA_p2,3.21875,86,166
day2,combined_light,ring6,1,0,trivial,0,64,QAOA_p2,3.03125,81,150
day2,combined_light,ring6,1,0,trivial,1,64,QAOA_p2,3.0625,81,150
day2,combined_light,ring6,1,0,trivial,2,64,QAOA_p2,3.46875,81,150
day2,combined_light,ring6,1,0,sabre,0,64,QAOA_p2,3.0625,84,147
day2,combined_light,ring6,1,0,sabre,1,64,QAOA_p2,3.09375,84,147
day2,combined_light,ring6,1,0,sabre,2,64,QAOA_p2,3.21875,84,147
day2,combined_light,ring6,1,1,trivial,0,64,QAOA_p2,3.0,80,156
day2,combined_light,ring6,1,1,trivial,1,64,QAOA_p2,3.125,80,156
day2,combined_light,ring6,1,1,trivial,2,64,QAOA_p2,3.25,80,156
day2,combined_light,ring6,1,1,sabre,0,64,QAOA_p2,3.0625,82,145
day2,combined_light,ring6,1,1,sabre,1,64,QAOA_p2,3.09375,82,145
day2,combined_light,ring6,1,1,sabre,2,64,QAOA_p2,3.21875,82,145
day2,combined_light,ring6,1,2,trivial,0,64,QAOA_p2,2.96875,83,164
day2,combined_light,ring6,1,2,trivial,1,64,QAOA_p2,3.125,83,164
day2,combined_light,ring6,1,2,trivial,2,64,QAOA_p2,3.34375,83,164
day2,combined_light,ring6,1,2,sabre,0,64,QAOA_p2,3.0625,86,166
day2,combined_light,ring6,1,2,sabre,1,64,QAOA_p2,3.09375,86,166
day2,combined_light,ring6,1,2,sabre,2,64,QAOA_p2,3.21875,86,166
day2,combined_light,ring6,1,3,trivial,0,64,QAOA_p2,2.96875,83,164
day2,combined_light,ring6,1,3,trivial,1,64,QAOA_p2,3.125,83,164
day2,combined_light,ring6,1,3,trivial,2,64,QAOA_p2,3.34375,83,164
day2,combined_light,ring6,1,3,sabre,0,64,QAOA_p2,3.0625,86,166
day2,combined_light,ring6,1,3,sabre,1,64,QAOA_p2,3.09375,86,166
day2,combined_light,ring6,1,3,sabre,2,64,QAOA_p2,3.21875,86,166
day2,combined_light,ring6,2,0,trivial,0,64,QAOA_p2,3.03125,81,150
day2,combined_light,ring6,2,0,trivial,1,64,QAOA_p2,3.0625,81,150
day2,combined_light,ring6,2,0,trivial,2,64,QAOA_p2,3.46875,81,150
day2,combined_light,ring6,2,0,sabre,0,64,QAOA_p2,2.875,84,147
day2,combined_light,ring6,2,0,sabre,1,64,QAOA_p2,3.15625,84,147
day2,combined_light,ring6,2,0,sabre,2,64,QAOA_p2,3.34375,84,147
day2,combined_light,ring6,2,1,trivial,0,64,QAOA_p2,3.1875,81,153
day2,combined_light,ring6,2,1,trivial,1,64,QAOA_p2,2.9375,81,153
day2,combined_light,ring6,2,1,trivial,2,64,QAOA_p2,3.3125,81,153
day2,combined_light,ring6,2,1,sabre,0,64,QAOA_p2,3.0625,82,145
day2,combined_light,ring6,2,1,sabre,1,64,QAOA_p2,3.09375,82,145
day2,combined_light,ring6,2,1,sabre,2,64,QAOA_p2,3.21875,82,145
day2,combined_light,ring6,2,2,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,2,2,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,2,2,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,2,2,sabre,0,64,QAOA_p2,3.0625,86,166
day2,combined_light,ring6,2,2,sabre,1,64,QAOA_p2,3.09375,86,166
day2,combined_light,ring6,2,2,sabre,2,64,QAOA_p2,3.21875,86,166
day2,combined_light,ring6,2,3,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,2,3,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,2,3,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,2,3,sabre,0,64,QAOA_p2,3.0625,86,166
day2,combined_light,ring6,2,3,sabre,1,64,QAOA_p2,3.09375,86,166
day2,combined_light,ring6,2,3,sabre,2,64,QAOA_p2,3.21875,86,166
day2,combined_light,ring6,3,0,trivial,0,64,QAOA_p2,2.96875,84,150
day2,combined_light,ring6,3,0,trivial,1,64,QAOA_p2,3.125,84,150
day2,combined_light,ring6,3,0,trivial,2,64,QAOA_p2,3.34375,84,150
day2,combined_light,ring6,3,0,sabre,0,64,QAOA_p2,2.875,84,147
day2,combined_light,ring6,3,0,sabre,1,64,QAOA_p2,3.15625,84,147
day2,combined_light,ring6,3,0,sabre,2,64,QAOA_p2,3.34375,84,147
day2,combined_light,ring6,3,1,trivial,0,64,QAOA_p2,3.0,82,145
day2,combined_light,ring6,3,1,trivial,1,64,QAOA_p2,3.125,82,145
day2,combined_light,ring6,3,1,trivial,2,64,QAOA_p2,3.25,82,145
day2,combined_light,ring6,3,1,sabre,0,64,QAOA_p2,2.875,82,145
day2,combined_light,ring6,3,1,sabre,1,64,QAOA_p2,3.15625,82,145
day2,combined_light,ring6,3,1,sabre,2,64,QAOA_p2,3.34375,82,145
day2,combined_light,ring6,3,2,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,3,2,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,3,2,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,3,2,sabre,0,64,QAOA_p2,2.875,87,169
day2,combined_light,ring6,3,2,sabre,1,64,QAOA_p2,3.15625,87,169
day2,combined_light,ring6,3,2,sabre,2,64,QAOA_p2,3.34375,87,169
day2,combined_light,ring6,3,3,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,3,3,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,3,3,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,3,3,sabre,0,64,QAOA_p2,2.875,87,169
day2,combined_light,ring6,3,3,sabre,1,64,QAOA_p2,3.15625,87,169
day2,combined_light,ring6,3,3,sabre,2,64,QAOA_p2,3.34375,87,169
day2,combined_light,ring6,4,0,trivial,0,64,QAOA_p2,2.875,81,153
day2,combined_light,ring6,4,0,trivial,1,64,QAOA_p2,3.15625,81,153
day2,combined_light,ring6,4,0,trivial,2,64,QAOA_p2,3.34375,81,153
day2,combined_light,ring6,4,0,sabre,0,64,QAOA_p2,2.875,84,147
day2,combined_light,ring6,4,0,sabre,1,64,QAOA_p2,3.15625,84,147
day2,combined_light,ring6,4,0,sabre,2,64,QAOA_p2,3.34375,84,147
day2,combined_light,ring6,4,1,trivial,0,64,QAOA_p2,3.03125,79,148
day2,combined_light,ring6,4,1,trivial,1,64,QAOA_p2,3.0625,79,148
day2,combined_light,ring6,4,1,trivial,2,64,QAOA_p2,3.46875,79,148
day2,combined_light,ring6,4,1,sabre,0,64,QAOA_p2,2.875,82,145
day2,combined_light,ring6,4,1,sabre,1,64,QAOA_p2,3.15625,82,145
day2,combined_light,ring6,4,1,sabre,2,64,QAOA_p2,3.34375,82,145
day2,combined_light,ring6,4,2,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,4,2,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,4,2,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,4,2,sabre,0,64,QAOA_p2,2.875,87,169
day2,combined_light,ring6,4,2,sabre,1,64,QAOA_p2,3.15625,87,169
day2,combined_light,ring6,4,2,sabre,2,64,QAOA_p2,3.34375,87,169
day2,combined_light,ring6,4,3,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,4,3,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,4,3,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,4,3,sabre,0,64,QAOA_p2,2.875,87,169
day2,combined_light,ring6,4,3,sabre,1,64,QAOA_p2,3.15625,87,169
day2,combined_light,ring6,4,3,sabre,2,64,QAOA_p2,3.34375,87,169
day2,combined_light,ring6,5,0,trivial,0,64,QAOA_p2,3.15625,67,153
day2,combined_light,ring6,5,0,trivial,1,64,QAOA_p2,3.0,67,153
day2,combined_light,ring6,5,0,trivial,2,64,QAOA_p2,3.4375,67,153
day2,combined_light,ring6,5,0,sabre,0,64,QAOA_p2,2.875,84,147
day2,combined_light,ring6,5,0,sabre,1,64,QAOA_p2,3.15625,84,147
day2,combined_light,ring6,5,0,sabre,2,64,QAOA_p2,3.34375,84,147
day2,combined_light,ring6,5,1,trivial,0,64,QAOA_p2,2.96875,82,148
day2,combined_light,ring6,5,1,trivial,1,64,QAOA_p2,3.125,82,148
day2,combined_light,ring6,5,1,trivial,2,64,QAOA_p2,3.34375,82,148
day2,combined_light,ring6,5,1,sabre,0,64,QAOA_p2,2.875,82,145
day2,combined_light,ring6,5,1,sabre,1,64,QAOA_p2,3.15625,82,145
day2,combined_light,ring6,5,1,sabre,2,64,QAOA_p2,3.34375,82,145
day2,combined_light,ring6,5,2,trivial,0,64,QAOA_p2,2.96875,83,164
day2,combined_light,ring6,5,2,trivial,1,64,QAOA_p2,3.125,83,164
day2,combined_light,ring6,5,2,trivial,2,64,QAOA_p2,3.34375,83,164
day2,combined_light,ring6,5,2,sabre,0,64,QAOA_p2,2.875,87,169
day2,combined_light,ring6,5,2,sabre,1,64,QAOA_p2,3.15625,87,169
day2,combined_light,ring6,5,2,sabre,2,64,QAOA_p2,3.34375,87,169
day2,combined_light,ring6,5,3,trivial,0,64,QAOA_p2,2.96875,83,164
day2,combined_light,ring6,5,3,trivial,1,64,QAOA_p2,3.125,83,164
day2,combined_light,ring6,5,3,trivial,2,64,QAOA_p2,3.34375,83,164
day2,combined_light,ring6,5,3,sabre,0,64,QAOA_p2,2.875,87,169
day2,combined_light,ring6,5,3,sabre,1,64,QAOA_p2,3.15625,87,169
day2,combined_light,ring6,5,3,sabre,2,64,QAOA_p2,3.34375,87,169
day2,combined_light,ring6,6,0,trivial,0,64,QAOA_p2,3.03125,81,150
day2,combined_light,ring6,6,0,trivial,1,64,QAOA_p2,3.0625,81,150
day2,combined_light,ring6,6,0,trivial,2,64,QAOA_p2,3.46875,81,150
day2,combined_light,ring6,6,0,sabre,0,64,QAOA_p2,3.0,84,147
day2,combined_light,ring6,6,0,sabre,1,64,QAOA_p2,3.125,84,147
day2,combined_light,ring6,6,0,sabre,2,64,QAOA_p2,3.25,84,147
day2,combined_light,ring6,6,1,trivial,0,64,QAOA_p2,3.0,82,145
day2,combined_light,ring6,6,1,trivial,1,64,QAOA_p2,3.125,82,145
day2,combined_light,ring6,6,1,trivial,2,64,QAOA_p2,3.25,82,145
day2,combined_light,ring6,6,1,sabre,0,64,QAOA_p2,3.0,82,145
day2,combined_light,ring6,6,1,sabre,1,64,QAOA_p2,3.125,82,145
day2,combined_light,ring6,6,1,sabre,2,64,QAOA_p2,3.25,82,145
day2,combined_light,ring6,6,2,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,6,2,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,6,2,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,6,2,sabre,0,64,QAOA_p2,3.0625,86,166
day2,combined_light,ring6,6,2,sabre,1,64,QAOA_p2,3.09375,86,166
day2,combined_light,ring6,6,2,sabre,2,64,QAOA_p2,3.21875,86,166
day2,combined_light,ring6,6,3,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,6,3,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,6,3,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,6,3,sabre,0,64,QAOA_p2,3.0625,86,166
day2,combined_light,ring6,6,3,sabre,1,64,QAOA_p2,3.09375,86,166
day2,combined_light,ring6,6,3,sabre,2,64,QAOA_p2,3.21875,86,166
day2,combined_light,ring6,7,0,trivial,0,64,QAOA_p2,2.875,81,153
day2,combined_light,ring6,7,0,trivial,1,64,QAOA_p2,3.15625,81,153
day2,combined_light,ring6,7,0,trivial,2,64,QAOA_p2,3.34375,81,153
day2,combined_light,ring6,7,0,sabre,0,64,QAOA_p2,2.875,84,147
day2,combined_light,ring6,7,0,sabre,1,64,QAOA_p2,3.15625,84,147
day2,combined_light,ring6,7,0,sabre,2,64,QAOA_p2,3.34375,84,147
day2,combined_light,ring6,7,1,trivial,0,64,QAOA_p2,2.96875,82,148
day2,combined_light,ring6,7,1,trivial,1,64,QAOA_p2,3.125,82,148
day2,combined_light,ring6,7,1,trivial,2,64,QAOA_p2,3.34375,82,148
day2,combined_light,ring6,7,1,sabre,0,64,QAOA_p2,2.875,82,145
day2,combined_light,ring6,7,1,sabre,1,64,QAOA_p2,3.15625,82,145
day2,combined_light,ring6,7,1,sabre,2,64,QAOA_p2,3.34375,82,145
day2,combined_light,ring6,7,2,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,7,2,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,7,2,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,7,2,sabre,0,64,QAOA_p2,3.0625,86,166
day2,combined_light,ring6,7,2,sabre,1,64,QAOA_p2,3.09375,86,166
day2,combined_light,ring6,7,2,sabre,2,64,QAOA_p2,3.21875,86,166
day2,combined_light,ring6,7,3,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,7,3,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,7,3,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,7,3,sabre,0,64,QAOA_p2,3.0625,86,166
day2,combined_light,ring6,7,3,sabre,1,64,QAOA_p2,3.09375,86,166
day2,combined_light,ring6,7,3,sabre,2,64,QAOA_p2,3.21875,86,166
day2,combined_light,ring6,8,0,trivial,0,64,QAOA_p2,3.15625,69,153
day2,combined_light,ring6,8,0,trivial,1,64,QAOA_p2,3.0,69,153
day2,combined_light,ring6,8,0,trivial,2,64,QAOA_p2,3.4375,69,153
day2,combined_light,ring6,8,0,sabre,0,64,QAOA_p2,2.875,84,147
day2,combined_light,ring6,8,0,sabre,1,64,QAOA_p2,3.15625,84,147
day2,combined_light,ring6,8,0,sabre,2,64,QAOA_p2,3.34375,84,147
day2,combined_light,ring6,8,1,trivial,0,64,QAOA_p2,3.03125,79,148
day2,combined_light,ring6,8,1,trivial,1,64,QAOA_p2,3.0625,79,148
day2,combined_light,ring6,8,1,trivial,2,64,QAOA_p2,3.46875,79,148
day2,combined_light,ring6,8,1,sabre,0,64,QAOA_p2,2.875,82,145
day2,combined_light,ring6,8,1,sabre,1,64,QAOA_p2,3.15625,82,145
day2,combined_light,ring6,8,1,sabre,2,64,QAOA_p2,3.34375,82,145
day2,combined_light,ring6,8,2,trivial,0,64,QAOA_p2,3.03125,80,164
day2,combined_light,ring6,8,2,trivial,1,64,QAOA_p2,3.0625,80,164
day2,combined_light,ring6,8,2,trivial,2,64,QAOA_p2,3.46875,80,164
day2,combined_light,ring6,8,2,sabre,0,64,QAOA_p2,2.875,87,169
day2,combined_light,ring6,8,2,sabre,1,64,QAOA_p2,3.15625,87,169
day2,combined_light,ring6,8,2,sabre,2,64,QAOA_p2,3.34375,87,169
day2,combined_light,ring6,8,3,trivial,0,64,QAOA_p2,3.03125,80,164
day2,combined_light,ring6,8,3,trivial,1,64,QAOA_p2,3.0625,80,164
day2,combined_light,ring6,8,3,trivial,2,64,QAOA_p2,3.46875,80,164
day2,combined_light,ring6,8,3,sabre,0,64,QAOA_p2,2.875,87,169
day2,combined_light,ring6,8,3,sabre,1,64,QAOA_p2,3.15625,87,169
day2,combined_light,ring6,8,3,sabre,2,64,QAOA_p2,3.34375,87,169
day2,combined_light,ring6,9,0,trivial,0,64,QAOA_p2,3.15625,84,153
day2,combined_light,ring6,9,0,trivial,1,64,QAOA_p2,3.0625,84,153
day2,combined_light,ring6,9,0,trivial,2,64,QAOA_p2,3.375,84,153
day2,combined_light,ring6,9,0,sabre,0,64,QAOA_p2,2.875,84,147
day2,combined_light,ring6,9,0,sabre,1,64,QAOA_p2,3.15625,84,147
day2,combined_light,ring6,9,0,sabre,2,64,QAOA_p2,3.34375,84,147
day2,combined_light,ring6,9,1,trivial,0,64,QAOA_p2,3.1875,81,153
day2,combined_light,ring6,9,1,trivial,1,64,QAOA_p2,2.9375,81,153
day2,combined_light,ring6,9,1,trivial,2,64,QAOA_p2,3.3125,81,153
day2,combined_light,ring6,9,1,sabre,0,64,QAOA_p2,2.875,82,145
day2,combined_light,ring6,9,1,sabre,1,64,QAOA_p2,3.15625,82,145
day2,combined_light,ring6,9,1,sabre,2,64,QAOA_p2,3.34375,82,145
day2,combined_light,ring6,9,2,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,9,2,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,9,2,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,9,2,sabre,0,64,QAOA_p2,3.0,82,160
day2,combined_light,ring6,9,2,sabre,1,64,QAOA_p2,3.125,82,160
day2,combined_light,ring6,9,2,sabre,2,64,QAOA_p2,3.25,82,160
day2,combined_light,ring6,9,3,trivial,0,64,QAOA_p2,3.0,83,162
day2,combined_light,ring6,9,3,trivial,1,64,QAOA_p2,3.125,83,162
day2,combined_light,ring6,9,3,trivial,2,64,QAOA_p2,3.25,83,162
day2,combined_light,ring6,9,3,sabre,0,64,QAOA_p2,3.0,82,160
day2,combined_light,ring6,9,3,sabre,1,64,QAOA_p2,3.125,82,160
day2,combined_light,ring6,9,3,sabre,2,64,QAOA_p2,3.25,82,160
day2,combined_light,ring6,0,0,trivial,0,64,RandomBaseline,3.15625,4,24
day2,combined_light,ring6,0,0,trivial,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,0,0,trivial,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,0,0,sabre,0,64,RandomBaseline,2.96875,4,24
day2,combined_light,ring6,0,0,sabre,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,0,0,sabre,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,0,1,trivial,0,64,RandomBaseline,3.15625,4,24
day2,combined_light,ring6,0,1,trivial,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,0,1,trivial,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,0,1,sabre,0,64,RandomBaseline,2.96875,4,24
day2,combined_light,ring6,0,1,sabre,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,0,1,sabre,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,0,2,trivial,0,64,RandomBaseline,3.15625,4,24
day2,combined_light,ring6,0,2,trivial,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,0,2,trivial,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,0,2,sabre,0,64,RandomBaseline,2.96875,4,24
day2,combined_light,ring6,0,2,sabre,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,0,2,sabre,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,0,3,trivial,0,64,RandomBaseline,3.15625,4,24
day2,combined_light,ring6,0,3,trivial,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,0,3,trivial,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,0,3,sabre,0,64,RandomBaseline,2.96875,4,24
day2,combined_light,ring6,0,3,sabre,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,0,3,sabre,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,1,0,trivial,0,64,RandomBaseline,3.15625,4,24
day2,combined_light,ring6,1,0,trivial,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,1,0,trivial,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,1,0,sabre,0,64,RandomBaseline,3.0625,4,24
day2,combined_light,ring6,1,0,sabre,1,64,RandomBaseline,3.03125,4,24
day2,combined_light,ring6,1,0,sabre,2,64,RandomBaseline,3.375,4,24
day2,combined_light,ring6,1,1,trivial,0,64,RandomBaseline,3.15625,4,24
day2,combined_light,ring6,1,1,trivial,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,1,1,trivial,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,1,1,sabre,0,64,RandomBaseline,3.0625,4,24
day2,combined_light,ring6,1,1,sabre,1,64,RandomBaseline,3.03125,4,24
day2,combined_light,ring6,1,1,sabre,2,64,RandomBaseline,3.375,4,24
day2,combined_light,ring6,1,2,trivial,0,64,RandomBaseline,3.15625,4,24
day2,combined_light,ring6,1,2,trivial,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,1,2,trivial,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,1,2,sabre,0,64,RandomBaseline,3.0625,4,24
day2,combined_light,ring6,1,2,sabre,1,64,RandomBaseline,3.03125,4,24
day2,combined_light,ring6,1,2,sabre,2,64,RandomBaseline,3.375,4,24
day2,combined_light,ring6,1,3,trivial,0,64,RandomBaseline,3.15625,4,24
day2,combined_light,ring6,1,3,trivial,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,1,3,trivial,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,1,3,sabre,0,64,RandomBaseline,3.0625,4,24
day2,combined_light,ring6,1,3,sabre,1,64,RandomBaseline,3.03125,4,24
day2,combined_light,ring6,1,3,sabre,2,64,RandomBaseline,3.375,4,24
day2,combined_light,ring6,2,0,trivial,0,64,RandomBaseline,3.15625,4,24
day2,combined_light,ring6,2,0,trivial,1,64,RandomBaseline,3.0,4,24
day2,combined_light,ring6,2,0,trivial,2,64,RandomBaseline,3.1875,4,24
day2,combined_light,ring6,2,0,sabre,0,64,RandomBaseline,3.03125,4,24
