instance_id,seed_transpiler,optimization_level,layout_method,seed_simulator,shots,method,score,transpiled_depth,transpiled_size
maxcut_test,0,1,sabre,17,1024,QAOA_p2,3.2666015625,131,232
maxcut_test,0,1,sabre,18,1024,QAOA_p2,3.2216796875,131,232
maxcut_test,0,1,sabre,19,1024,QAOA_p2,3.1865234375,131,232
maxcut_test,0,1,sabre,0,16,RandomBaseline,3.125,4,20
maxcut_test,0,1,sabre,1,16,RandomBaseline,3.875,4,20
maxcut_test,0,1,sabre,2,16,RandomBaseline,3.6875,4,20
maxcut_test,0,1,sabre,3,16,RandomBaseline,3.75,4,20
maxcut_test,0,1,sabre,4,16,RandomBaseline,3.375,4,20
maxcut_test,0,1,sabre,5,16,RandomBaseline,3.375,4,20
maxcut_test,0,1,sabre,6,16,RandomBaseline,3.25,4,20
maxcut_test,0,1,sabre,7,16,RandomBaseline,3.4375,4,20
maxcut_test,0,1,sabre,8,16,RandomBaseline,3.625,4,20
maxcut_test,0,1,sabre,9,16,RandomBaseline,2.75,4,20
maxcut_test,0,1,sabre,10,16,RandomBaseline,3.9375,4,20
maxcut_test,0,1,sabre,11,16,RandomBaseline,3.0625,4,20
maxcut_test,0,1,sabre,12,16,RandomBaseline,3.5625,4,20
maxcut_test,0,1,sabre,13,16,RandomBaseline,3.125,4,20
maxcut_test,0,1,sabre,14,16,RandomBaseline,3.75,4,20
maxcut_test,0,1,sabre,15,16,RandomBaseline,3.4375,4,20
maxcut_test,0,1,sabre,16,16,RandomBaseline,3.5,4,20
maxcut_test,0,1,sabre,17,16,RandomBaseline,3.4375,4,20
maxcut_test,0,1,sabre,18,16,RandomBaseline,3.125,4,20
maxcut_test,0,1,sabre,19,16,RandomBaseline,3.8125,4,20
maxcut_test,0,1,sabre,0,32,RandomBaseline,3.3125,4,20
maxcut_test,0,1,sabre,1,32,RandomBaseline,3.375,4,20
maxcut_test,0,1,sabre,2,32,RandomBaseline,3.71875,4,20
maxcut_test,0,1,sabre,3,32,RandomBaseline,3.40625,4,20
maxcut_test,0,1,sabre,4,32,RandomBaseline,3.375,4,20
maxcut_test,0,1,sabre,5,32,RandomBaseline,3.25,4,20
maxcut_test,0,1,sabre,6,32,RandomBaseline,3.59375,4,20
maxcut_test,0,1,sabre,7,32,RandomBaseline,3.34375,4,20
