instance_id,seed_transpiler,optimization_level,layout_method,seed_simulator,shots,method,score,transpiled_depth,transpiled_size
er_n8_p0.3_seed0,0,1,sabre,1,1024,QAOA_p2,1.3154296875,26,126
er_n8_p0.3_seed0,0,1,sabre,2,1024,QAOA_p2,1.3154296875,26,126
er_n8_p0.3_seed0,0,1,sabre,3,1024,QAOA_p2,1.3203125,26,126
er_n8_p0.3_seed0,0,1,sabre,4,1024,QAOA_p2,1.3037109375,26,126
er_n8_p0.3_seed0,0,1,sabre,5,1024,QAOA_p2,1.25,26,126
er_n8_p0.3_seed0,0,1,sabre,6,1024,QAOA_p2,1.322265625,26,126
er_n8_p0.3_seed0,0,1,sabre,7,1024,QAOA_p2,1.2998046875,26,126
er_n8_p0.3_seed0,0,1,sabre,8,1024,QAOA_p2,1.3681640625,26,126
er_n8_p0.3_seed0,0,1,sabre,9,1024,QAOA_p2,1.3251953125,26,126
er_n8_p0.3_seed0,0,1,sabre,10,1024,QAOA_p2,1.310546875,26,126
er_n8_p0.3_seed0,0,1,sabre,11,1024,QAOA_p2,1.365234375,26,126
er_n8_p0.3_seed0,0,1,sabre,12,1024,QAOA_p2,1.28125,26,126
er_n8_p0.3_seed0,0,1,sabre,13,1024,QAOA_p2,1.3330078125,26,126
er_n8_p0.3_seed0,0,1,sabre,14,1024,QAOA_p2,1.3017578125,26,126
er_n8_p0.3_seed0,0,1,sabre,15,1024,QAOA_p2,1.3515625,26,126
er_n8_p0.3_seed0,0,1,sabre,16,1024,QAOA_p2,1.248046875,26,126
er_n8_p0.3_seed0,0,1,sabre,17,1024,QAOA_p2,1.3564453125,26,126
er_n8_p0.3_seed0,0,1,sabre,18,1024,QAOA_p2,1.3125,26,126
er_n8_p0.3_seed0,0,1,sabre,19,1024,QAOA_p2,1.3271484375,26,126
er_n8_p0.3_seed0,0,1,sabre,0,16,RandomBaseline,1.5,4,32
er_n8_p0.3_seed0,0,1,sabre,1,16,RandomBaseline,2.1875,4,32
er_n8_p0.3_seed0,0,1,sabre,2,16,RandomBaseline,2.3125,4,32
er_n8_p0.3_seed0,0,1,sabre,3,16,RandomBaseline,2.625,4,32
er_n8_p0.3_seed0,0,1,sabre,4,16,RandomBaseline,1.9375,4,32
er_n8_p0.3_seed0,0,1,sabre,5,16,RandomBaseline,2.25,4,32
er_n8_p0.3_seed0,0,1,sabre,6,16,RandomBaseline,1.9375,4,32
er_n8_p0.3_seed0,0,1,sabre,7,16,RandomBaseline,1.75,4,32
er_n8_p0.3_seed0,0,1,sabre,8,16,RandomBaseline,2.25,4,32
er_n8_p0.3_seed0,0,1,sabre,9,16,RandomBaseline,1.75,4,32
er_n8_p0.3_seed0,0,1,sabre,10,16,RandomBaseline,2.625,4,32
er_n8_p0.3_seed0,0,1,sabre,11,16,RandomBaseline,1.5625,4,32
er_n8_p0.3_seed0,0,1,sabre,12,16,RandomBaseline,2.125,4,32
er_n8_p0.3_seed0,0,1,sabre,13,16,RandomBaseline,2.1875,4,32
er_n8_p0.3_seed0,0,1,sabre,14,16,RandomBaseline,1.875,4,32
er_n8_p0.3_seed0,0,1,sabre,15,16,RandomBaseline,2.0,4,32
er_n8_p0.3_seed0,0,1,sabre,16,16,RandomBaseline,2.4375,4,32
er_n8_p0.3_seed0,0,1,sabre,17,16,RandomBaseline,1.75,4,32
er_n8_p0.3_seed0,0,1,sabre,18,16,RandomBaseline,2.3125,4,32
er_n8_p0.3_seed0,0,1,sabre,19,16,RandomBaseline,2.0,4,32
er_n8_p0.3_seed0,0,1,sabre,0,32,RandomBaseline,1.78125,4,32
er_n8_p0.3_seed0,0,1,sabre,1,32,RandomBaseline,2.125,4,32
er_n8_p0.3_seed0,0,1,sabre,2,32,RandomBaseline,2.375,4,32
er_n8_p0.3_seed0,0,1,sabre,3,32,RandomBaseline,2.5,4,32
er_n8_p0.3_seed0,0,1,sabre,4,32,RandomBaseline,2.03125,4,32
er_n8_p0.3_seed0,0,1,sabre,5,32,RandomBaseline,1.84375,4,32
er_n8_p0.3_seed0,0,1,sabre,6,32,RandomBaseline,2.0625,4,32
er_n8_p0.3_seed0,0,1,sabre,7,32,RandomBaseline,1.9375,4,32
er_n8_p0.3_seed0,0,1,sabre,8,32,RandomBaseline,1.90625,4,32
er_n8_p0.3_seed0,0,1,sabre,9,32,RandomBaseline,1.90625,4,32
er_n8_p0.3_seed0,0,1,sabre,10,32,RandomBaseline,2.21875,4,32
er_n8_p0.3_seed0,0,1,sabre,11,32,RandomBaseline,1.625,4,32
er_n8_p0.3_seed0,0,1,sabre,12,32,RandomBaseline,1.90625,4,32
er_n8_p0.3_seed0,0,1,sabre,13,32,RandomBaseline,2.125,4,32
er_n8_p0.3_seed0,0,1,sabre,14,32,RandomBaseline,2.0,4,32
er_n8_p0.3_seed0,0,1,sabre,15,32,RandomBaseline,1.75,4,32
er_n8_p0.3_seed0,0,1,sabre,16,32,RandomBaseline,2.1875,4,32
er_n8_p0.3_seed0,0,1,sabre,17,32,RandomBaseline,2.0,4,32
er_n8_p0.3_seed0,0,1,sabre,18,32,RandomBaseline,1.84375,4,32
er_n8_p0.3_seed0,0,1,sabre,19,32,RandomBaseline,2.0625,4,32
er_n8_p0.3_seed0,0,1,sabre,0,64,RandomBaseline,1.84375,4,32
er_n8_p0.3_seed0,0,1,sabre,1,64,RandomBaseline,2.109375,4,32
er_n8_p0.3_seed0,0,1,sabre,2,64,RandomBaseline,2.328125,4,32
er_n8_p0.3_seed0,0,1,sabre,3,64,RandomBaseline,2.28125,4,32
er_n8_p0.3_seed0,0,1,sabre,4,64,RandomBaseline,2.109375,4,32
er_n8_p0.3_seed0,0,1,sabre,5,64,RandomBaseline,1.953125,4,32
er_n8_p0.3_seed0,0,1,sabre,6,64,RandomBaseline,1.984375,4,32
er_n8_p0.3_seed0,0,1,sabre,7,64,RandomBaseline,1.9375,4,32
er_n8_p0.3_seed0,0,1,sabre,8,64,RandomBaseline,1.875,4,32
er_n8_p0.3_seed0,0,1,sabre,9,64,RandomBaseline,1.9375,4,32
er_n8_p0.3_seed0,0,1,sabre,10,64,RandomBaseline,2.21875,4,32
er_n8_p0.3_seed0,0,1,sabre,11,64,RandomBaseline,1.65625,4,32
er_n8_p0.3_seed0,0,1,sabre,12,64,RandomBaseline,1.953125,4,32
er_n8_p0.3_seed0,0,1,sabre,13,64,RandomBaseline,2.0,4,32
er_n8_p0.3_seed0,0,1,sabre,14,64,RandomBaseline,2.015625,4,32
er_n8_p0.3_seed0,0,1,sabre,15,64,RandomBaseline,1.703125,4,32
er_n8_p0.3_seed0,0,1,sabre,16,64,RandomBaseline,2.03125,4,32
er_n8_p0.3_seed0,0,1,sabre,17,64,RandomBaseline,2.03125,4,32
er_n8_p0.3_seed0,0,1,sabre,18,64,RandomBaseline,1.921875,4,32
er_n8_p0.3_seed0,0,1,sabre,19,64,RandomBaseline,2.0625,4,32
er_n8_p0.3_seed0,0,1,sabre,0,256,RandomBaseline,1.89453125,4,32
er_n8_p0.3_seed0,0,1,sabre,1,256,RandomBaseline,1.984375,4,32
er_n8_p0.3_seed0,0,1,sabre,2,256,RandomBaseline,2.08984375,4,32
er_n8_p0.3_seed0,0,1,sabre,3,256,RandomBaseline,2.07421875,4,32
er_n8_p0.3_seed0,0,1,sabre,4,256,RandomBaseline,2.07421875,4,32
er_n8_p0.3_seed0,0,1,sabre,5,256,RandomBaseline,1.90625,4,32
er_n8_p0.3_seed0,0,1,sabre,6,256,RandomBaseline,2.01953125,4,32
er_n8_p0.3_seed0,0,1,sabre,7,256,RandomBaseline,1.92578125,4,32
er_n8_p0.3_seed0,0,1,sabre,8,256,RandomBaseline,2.0,4,32
er_n8_p0.3_seed0,0,1,sabre,9,256,RandomBaseline,1.9609375,4,32
er_n8_p0.3_seed0,0,1,sabre,10,256,RandomBaseline,2.03515625,4,32
er_n8_p0.3_seed0,0,1,sabre,11,256,RandomBaseline,1.83203125,4,32
er_n8_p0.3_seed0,0,1,sabre,12,256,RandomBaseline,2.0625,4,32
er_n8_p0.3_seed0,0,1,sabre,13,256,RandomBaseline,2.01171875,4,32
er_n8_p0.3_seed0,0,1,sabre,14,256,RandomBaseline,1.9765625,4,32
er_n8_p0.3_seed0,0,1,sabre,15,256,RandomBaseline,1.8125,4,32
er_n8_p0.3_seed0,0,1,sabre,16,256,RandomBaseline,1.98046875,4,32
er_n8_p0.3_seed0,0,1,sabre,17,256,RandomBaseline,1.98828125,4,32
er_n8_p0.3_seed0,0,1,sabre,18,256,RandomBaseline,1.9296875,4,32
er_n8_p0.3_seed0,0,1,sabre,19,256,RandomBaseline,1.9140625,4,32
er_n8_p0.3_seed0,0,1,sabre,0,1024,RandomBaseline,1.9736328125,4,32
er_n8_p0.3_seed0,0,1,sabre,1,1024,RandomBaseline,1.9931640625,4,32
er_n8_p0.3_seed0,0,1,sabre,2,1024,RandomBaseline,2.0400390625,4,32
er_n8_p0.3_seed0,0,1,sabre,3,1024,RandomBaseline,2.0283203125,4,32
er_n8_p0.3_seed0,0,1,sabre,4,1024,RandomBaseline,2.009765625,4,32
er_n8_p0.3_seed0,0,1,sabre,5,1024,RandomBaseline,1.953125,4,32
er_n8_p0.3_seed0,0,1,sabre,6,1024,RandomBaseline,1.9990234375,4,32
er_n8_p0.3_seed0,0,1,sabre,7,1024,RandomBaseline,1.94921875,4,32
er_n8_p0.3_seed0,0,1,sabre,8,1024,RandomBaseline,2.0068359375,4,32
er_n8_p0.3_seed0,0,1,sabre,9,1024,RandomBaseline,1.962890625,4,32
er_n8_p0.3_seed0,0,1,sabre,10,1024,RandomBaseline,1.978515625,4,32
er_n8_p0.3_seed0,0,1,sabre,11,1024,RandomBaseline,1.98828125,4,32
er_n8_p0.3_seed0,0,1,sabre,12,1024,RandomBaseline,2.060546875,4,32
er_n8_p0.3_seed0,0,1,sabre,13,1024,RandomBaseline,1.9609375,4,32
er_n8_p0.3_seed0,0,1,sabre,14,1024,RandomBaseline,2.0,4,32
er_n8_p0.3_seed0,0,1,sabre,15,1024,RandomBaseline,1.9326171875,4,32
er_n8_p0.3_seed0,0,1,sabre,16,1024,RandomBaseline,1.97265625,4,32
er_n8_p0.3_seed0,0,1,sabre,17,1024,RandomBaseline,2.048828125,4,32
er_n8_p0.3_seed0,0,1,sabre,18,1024,RandomBaseline,1.97265625,4,32
er_n8_p0.3_seed0,0,1,sabre,19,1024,RandomBaseline,1.9912109375,4,32
er_n8_p0.3_seed1,0,1,sabre,0,16,QAOA_p1,5.5,51,126
er_n8_p0.3_seed1,0,1,sabre,1,16,QAOA_p1,5.9375,51,126
er_n8_p0.3_seed1,0,1,sabre,2,16,QAOA_p1,6.0,51,126
er_n8_p0.3_seed1,0,1,sabre,3,16,QAOA_p1,5.0625,51,126
er_n8_p0.3_seed1,0,1,sabre,4,16,QAOA_p1,5.25,51,126
er_n8_p0.3_seed1,0,1,sabre,5,16,QAOA_p1,5.375,51,126
er_n8_p0.3_seed1,0,1,sabre,6,16,QAOA_p1,5.0625,51,126
er_n8_p0.3_seed1,0,1,sabre,7,16,QAOA_p1,5.875,51,126
er_n8_p0.3_seed1,0,1,sabre,8,16,QAOA_p1,5.8125,51,126
er_n8_p0.3_seed1,0,1,sabre,9,16,QAOA_p1,5.0,51,126
er_n8_p0.3_seed1,0,1,sabre,10,16,QAOA_p1,5.875,51,126
er_n8_p0.3_seed1,0,1,sabre,11,16,QAOA_p1,5.4375,51,126
er_n8_p0.3_seed1,0,1,sabre,12,16,QAOA_p1,5.3125,51,126
er_n8_p0.3_seed1,0,1,sabre,13,16,QAOA_p1,5.75,51,126
er_n8_p0.3_seed1,0,1,sabre,14,16,QAOA_p1,5.8125,51,126
er_n8_p0.3_seed1,0,1,sabre,15,16,QAOA_p1,5.125,51,126
er_n8_p0.3_seed1,0,1,sabre,16,16,QAOA_p1,5.5625,51,126
er_n8_p0.3_seed1,0,1,sabre,17,16,QAOA_p1,5.375,51,126
er_n8_p0.3_seed1,0,1,sabre,18,16,QAOA_p1,5.4375,51,126
er_n8_p0.3_seed1,0,1,sabre,19,16,QAOA_p1,5.3125,51,126
er_n8_p0.3_seed1,0,1,sabre,0,32,QAOA_p1,5.78125,51,126
er_n8_p0.3_seed1,0,1,sabre,1,32,QAOA_p1,5.65625,51,126
er_n8_p0.3_seed1,0,1,sabre,2,32,QAOA_p1,5.75,51,126
er_n8_p0.3_seed1,0,1,sabre,3,32,QAOA_p1,5.3125,51,126
er_n8_p0.3_seed1,0,1,sabre,4,32,QAOA_p1,5.40625,51,126
er_n8_p0.3_seed1,0,1,sabre,5,32,QAOA_p1,5.0625,51,126
er_n8_p0.3_seed1,0,1,sabre,6,32,QAOA_p1,5.4375,51,126
er_n8_p0.3_seed1,0,1,sabre,7,32,QAOA_p1,5.65625,51,126
er_n8_p0.3_seed1,0,1,sabre,8,32,QAOA_p1,5.6875,51,126
er_n8_p0.3_seed1,0,1,sabre,9,32,QAOA_p1,5.34375,51,126
er_n8_p0.3_seed1,0,1,sabre,10,32,QAOA_p1,5.8125,51,126
er_n8_p0.3_seed1,0,1,sabre,11,32,QAOA_p1,5.875,51,126
er_n8_p0.3_seed1,0,1,sabre,12,32,QAOA_p1,5.53125,51,126
er_n8_p0.3_seed1,0,1,sabre,13,32,QAOA_p1,5.1875,51,126
er_n8_p0.3_seed1,0,1,sabre,14,32,QAOA_p1,5.78125,51,126
er_n8_p0.3_seed1,0,1,sabre,15,32,QAOA_p1,5.71875,51,126
er_n8_p0.3_seed1,0,1,sabre,16,32,QAOA_p1,5.90625,51,126
er_n8_p0.3_seed1,0,1,sabre,17,32,QAOA_p1,5.34375,51,126
er_n8_p0.3_seed1,0,1,sabre,18,32,QAOA_p1,5.625,51,126
er_n8_p0.3_seed1,0,1,sabre,19,32,QAOA_p1,5.0,51,126
er_n8_p0.3_seed1,0,1,sabre,0,64,QAOA_p1,5.828125,51,126
er_n8_p0.3_seed1,0,1,sabre,1,64,QAOA_p1,5.65625,51,126
er_n8_p0.3_seed1,0,1,sabre,2,64,QAOA_p1,5.765625,51,126
er_n8_p0.3_seed1,0,1,sabre,3,64,QAOA_p1,5.421875,51,126
er_n8_p0.3_seed1,0,1,sabre,4,64,QAOA_p1,5.28125,51,126
er_n8_p0.3_seed1,0,1,sabre,5,64,QAOA_p1,5.421875,51,126
er_n8_p0.3_seed1,0,1,sabre,6,64,QAOA_p1,5.375,51,126
er_n8_p0.3_seed1,0,1,sabre,7,64,QAOA_p1,5.734375,51,126
er_n8_p0.3_seed1,0,1,sabre,8,64,QAOA_p1,5.65625,51,126
er_n8_p0.3_seed1,0,1,sabre,9,64,QAOA_p1,5.515625,51,126
er_n8_p0.3_seed1,0,1,sabre,10,64,QAOA_p1,5.78125,51,126
er_n8_p0.3_seed1,0,1,sabre,11,64,QAOA_p1,5.765625,51,126
er_n8_p0.3_seed1,0,1,sabre,12,64,QAOA_p1,5.515625,51,126
er_n8_p0.3_seed1,0,1,sabre,13,64,QAOA_p1,5.390625,51,126
er_n8_p0.3_seed1,0,1,sabre,14,64,QAOA_p1,5.5625,51,126
er_n8_p0.3_seed1,0,1,sabre,15,64,QAOA_p1,5.5625,51,126
er_n8_p0.3_seed1,0,1,sabre,16,64,QAOA_p1,5.921875,51,126
er_n8_p0.3_seed1,0,1,sabre,17,64,QAOA_p1,5.265625,51,126
er_n8_p0.3_seed1,0,1,sabre,18,64,QAOA_p1,5.59375,51,126
er_n8_p0.3_seed1,0,1,sabre,19,64,QAOA_p1,5.03125,51,126
er_n8_p0.3_seed1,0,1,sabre,0,256,QAOA_p1,5.546875,51,126
er_n8_p0.3_seed1,0,1,sabre,1,256,QAOA_p1,5.703125,51,126
er_n8_p0.3_seed1,0,1,sabre,2,256,QAOA_p1,5.66796875,51,126
er_n8_p0.3_seed1,0,1,sabre,3,256,QAOA_p1,5.7109375,51,126
er_n8_p0.3_seed1,0,1,sabre,4,256,QAOA_p1,5.36328125,51,126
er_n8_p0.3_seed1,0,1,sabre,5,256,QAOA_p1,5.45703125,51,126
er_n8_p0.3_seed1,0,1,sabre,6,256,QAOA_p1,5.609375,51,126
er_n8_p0.3_seed1,0,1,sabre,7,256,QAOA_p1,5.57421875,51,126
er_n8_p0.3_seed1,0,1,sabre,8,256,QAOA_p1,5.59375,51,126
er_n8_p0.3_seed1,0,1,sabre,9,256,QAOA_p1,5.66015625,51,126
er_n8_p0.3_seed1,0,1,sabre,10,256,QAOA_p1,5.5546875,51,126
er_n8_p0.3_seed1,0,1,sabre,11,256,QAOA_p1,5.625,51,126
er_n8_p0.3_seed1,0,1,sabre,12,256,QAOA_p1,5.5234375,51,126
er_n8_p0.3_seed1,0,1,sabre,13,256,QAOA_p1,5.56640625,51,126
er_n8_p0.3_seed1,0,1,sabre,14,256,QAOA_p1,5.44921875,51,126
er_n8_p0.3_seed1,0,1,sabre,15,256,QAOA_p1,5.703125,51,126
er_n8_p0.3_seed1,0,1,sabre,16,256,QAOA_p1,5.60546875,51,126
er_n8_p0.3_seed1,0,1,sabre,17,256,QAOA_p1,5.546875,51,126
er_n8_p0.3_seed1,0,1,sabre,18,256,QAOA_p1,5.515625,51,126
er_n8_p0.3_seed1,0,1,sabre,19,256,QAOA_p1,5.33203125,51,126
er_n8_p0.3_seed1,0,1,sabre,0,1024,QAOA_p1,5.560546875,51,126
er_n8_p0.3_seed1,0,1,sabre,1,1024,QAOA_p1,5.615234375,51,126
er_n8_p0.3_seed1,0,1,sabre,2,1024,QAOA_p1,5.6123046875,51,126
er_n8_p0.3_seed1,0,1,sabre,3,1024,QAOA_p1,5.5810546875,51,126
er_n8_p0.3_seed1,0,1,sabre,4,1024,QAOA_p1,5.5087890625,51,126
er_n8_p0.3_seed1,0,1,sabre,5,1024,QAOA_p1,5.4775390625,51,126
er_n8_p0.3_seed1,0,1,sabre,6,1024,QAOA_p1,5.556640625,51,126
er_n8_p0.3_seed1,0,1,sabre,7,1024,QAOA_p1,5.6337890625,51,126
er_n8_p0.3_seed1,0,1,sabre,8,1024,QAOA_p1,5.63671875,51,126
er_n8_p0.3_seed1,0,1,sabre,9,1024,QAOA_p1,5.564453125,51,126
er_n8_p0.3_seed1,0,1,sabre,10,1024,QAOA_p1,5.5166015625,51,126
er_n8_p0.3_seed1,0,1,sabre,11,1024,QAOA_p1,5.5859375,51,126
er_n8_p0.3_seed1,0,1,sabre,12,1024,QAOA_p1,5.4794921875,51,126
er_n8_p0.3_seed1,0,1,sabre,13,1024,QAOA_p1,5.5205078125,51,126
er_n8_p0.3_seed1,0,1,sabre,14,1024,QAOA_p1,5.5595703125,51,126
er_n8_p0.3_seed1,0,1,sabre,15,1024,QAOA_p1,5.5537109375,51,126
er_n8_p0.3_seed1,0,1,sabre,16,1024,QAOA_p1,5.591796875,51,126
er_n8_p0.3_seed1,0,1,sabre,17,1024,QAOA_p1,5.57421875,51,126
er_n8_p0.3_seed1,0,1,sabre,18,1024,QAOA_p1,5.4951171875,51,126
er_n8_p0.3_seed1,0,1,sabre,19,1024,QAOA_p1,5.482421875,51,126
er_n8_p0.3_seed1,0,1,sabre,0,16,QAOA_p2,4.75,87,229
er_n8_p0.3_seed1,0,1,sabre,1,16,QAOA_p2,5.3125,87,229
er_n8_p0.3_seed1,0,1,sabre,2,16,QAOA_p2,5.4375,87,229
er_n8_p0.3_seed1,0,1,sabre,3,16,QAOA_p2,5.8125,87,229
er_n8_p0.3_seed1,0,1,sabre,4,16,QAOA_p2,5.0,87,229
er_n8_p0.3_seed1,0,1,sabre,5,16,QAOA_p2,5.6875,87,229
er_n8_p0.3_seed1,0,1,sabre,6,16,QAOA_p2,5.0625,87,229
er_n8_p0.3_seed1,0,1,sabre,7,16,QAOA_p2,4.75,87,229
er_n8_p0.3_seed1,0,1,sabre,8,16,QAOA_p2,5.3125,87,229
er_n8_p0.3_seed1,0,1,sabre,9,16,QAOA_p2,4.8125,87,229
er_n8_p0.3_seed1,0,1,sabre,10,16,QAOA_p2,4.875,87,229
er_n8_p0.3_seed1,0,1,sabre,11,16,QAOA_p2,4.625,87,229
er_n8_p0.3_seed1,0,1,sabre,12,16,QAOA_p2,4.9375,87,229
er_n8_p0.3_seed1,0,1,sabre,13,16,QAOA_p2,5.375,87,229
er_n8_p0.3_seed1,0,1,sabre,14,16,QAOA_p2,5.1875,87,229
er_n8_p0.3_seed1,0,1,sabre,15,16,QAOA_p2,5.4375,87,229
er_n8_p0.3_seed1,0,1,sabre,16,16,QAOA_p2,5.0,87,229
er_n8_p0.3_seed1,0,1,sabre,17,16,QAOA_p2,5.1875,87,229
er_n8_p0.3_seed1,0,1,sabre,18,16,QAOA_p2,4.875,87,229
er_n8_p0.3_seed1,0,1,sabre,19,16,QAOA_p2,6.25,87,229
er_n8_p0.3_seed1,0,1,sabre,0,32,QAOA_p2,4.84375,87,229
er_n8_p0.3_seed1,0,1,sabre,1,32,QAOA_p2,5.03125,87,229
er_n8_p0.3_seed1,0,1,sabre,2,32,QAOA_p2,5.34375,87,229
er_n8_p0.3_seed1,0,1,sabre,3,32,QAOA_p2,5.46875,87,229
er_n8_p0.3_seed1,0,1,sabre,4,32,QAOA_p2,4.90625,87,229
er_n8_p0.3_seed1,0,1,sabre,5,32,QAOA_p2,5.3125,87,229
er_n8_p0.3_seed1,0,1,sabre,6,32,QAOA_p2,5.15625,87,229
er_n8_p0.3_seed1,0,1,sabre,7,32,QAOA_p2,4.78125,87,229
er_n8_p0.3_seed1,0,1,sabre,8,32,QAOA_p2,5.5625,87,229
er_n8_p0.3_seed1,0,1,sabre,9,32,QAOA_p2,5.03125,87,229
er_n8_p0.3_seed1,0,1,sabre,10,32,QAOA_p2,5.03125,87,229
er_n8_p0.3_seed1,0,1,sabre,11,32,QAOA_p2,4.90625,87,229
er_n8_p0.3_seed1,0,1,sabre,12,32,QAOA_p2,5.125,87,229
er_n8_p0.3_seed1,0,1,sabre,13,32,QAOA_p2,5.03125,87,229
er_n8_p0.3_seed1,0,1,sabre,14,32,QAOA_p2,4.8125,87,229
er_n8_p0.3_seed1,0,1,sabre,15,32,QAOA_p2,5.40625,87,229
er_n8_p0.3_seed1,0,1,sabre,16,32,QAOA_p2,5.53125,87,229
er_n8_p0.3_seed1,0,1,sabre,17,32,QAOA_p2,5.03125,87,229
er_n8_p0.3_seed1,0,1,sabre,18,32,QAOA_p2,5.15625,87,229
er_n8_p0.3_seed1,0,1,sabre,19,32,QAOA_p2,5.8125,87,229
er_n8_p0.3_seed1,0,1,sabre,0,64,QAOA_p2,5.140625,87,229
er_n8_p0.3_seed1,0,1,sabre,1,64,QAOA_p2,5.109375,87,229
er_n8_p0.3_seed1,0,1,sabre,2,64,QAOA_p2,5.3125,87,229
er_n8_p0.3_seed1,0,1,sabre,3,64,QAOA_p2,5.21875,87,229
er_n8_p0.3_seed1,0,1,sabre,4,64,QAOA_p2,5.109375,87,229
er_n8_p0.3_seed1,0,1,sabre,5,64,QAOA_p2,5.265625,87,229
er_n8_p0.3_seed1,0,1,sabre,6,64,QAOA_p2,5.15625,87,229
er_n8_p0.3_seed1,0,1,sabre,7,64,QAOA_p2,4.890625,87,229
er_n8_p0.3_seed1,0,1,sabre,8,64,QAOA_p2,5.34375,87,229
er_n8_p0.3_seed1,0,1,sabre,9,64,QAOA_p2,5.125,87,229
er_n8_p0.3_seed1,0,1,sabre,10,64,QAOA_p2,5.1875,87,229
er_n8_p0.3_seed1,0,1,sabre,11,64,QAOA_p2,4.90625,87,229
er_n8_p0.3_seed1,0,1,sabre,12,64,QAOA_p2,5.21875,87,229
er_n8_p0.3_seed1,0,1,sabre,13,64,QAOA_p2,5.0625,87,229
er_n8_p0.3_seed1,0,1,sabre,14,64,QAOA_p2,4.90625,87,229
er_n8_p0.3_seed1,0,1,sabre,15,64,QAOA_p2,5.40625,87,229
er_n8_p0.3_seed1,0,1,sabre,16,64,QAOA_p2,5.453125,87,229
er_n8_p0.3_seed1,0,1,sabre,17,64,QAOA_p2,5.125,87,229
er_n8_p0.3_seed1,0,1,sabre,18,64,QAOA_p2,5.265625,87,229
er_n8_p0.3_seed1,0,1,sabre,19,64,QAOA_p2,5.15625,87,229
er_n8_p0.3_seed1,0,1,sabre,0,256,QAOA_p2,5.06640625,87,229
er_n8_p0.3_seed1,0,1,sabre,1,256,QAOA_p2,5.21484375,87,229
er_n8_p0.3_seed1,0,1,sabre,2,256,QAOA_p2,5.12109375,87,229
er_n8_p0.3_seed1,0,1,sabre,3,256,QAOA_p2,5.26953125,87,229
er_n8_p0.3_seed1,0,1,sabre,4,256,QAOA_p2,5.09765625,87,229
er_n8_p0.3_seed1,0,1,sabre,5,256,QAOA_p2,5.17578125,87,229
er_n8_p0.3_seed1,0,1,sabre,6,256,QAOA_p2,5.2421875,87,229
er_n8_p0.3_seed1,0,1,sabre,7,256,QAOA_p2,5.2109375,87,229
er_n8_p0.3_seed1,0,1,sabre,8,256,QAOA_p2,5.1875,87,229
er_n8_p0.3_seed1,0,1,sabre,9,256,QAOA_p2,5.19140625,87,229
er_n8_p0.3_seed1,0,1,sabre,10,256,QAOA_p2,5.19140625,87,229
er_n8_p0.3_seed1,0,1,sabre,11,256,QAOA_p2,5.05859375,87,229
er_n8_p0.3_seed1,0,1,sabre,12,256,QAOA_p2,5.13671875,87,229
er_n8_p0.3_seed1,0,1,sabre,13,256,QAOA_p2,5.1875,87,229
er_n8_p0.3_seed1,0,1,sabre,14,256,QAOA_p2,5.078125,87,229
er_n8_p0.3_seed1,0,1,sabre,15,256,QAOA_p2,5.328125,87,229
er_n8_p0.3_seed1,0,1,sabre,16,256,QAOA_p2,5.26171875,87,229
er_n8_p0.3_seed1,0,1,sabre,17,256,QAOA_p2,5.27734375,87,229
er_n8_p0.3_seed1,0,1,sabre,18,256,QAOA_p2,5.1015625,87,229
er_n8_p0.3_seed1,0,1,sabre,19,256,QAOA_p2,5.140625,87,229
er_n8_p0.3_seed1,0,1,sabre,0,1024,QAOA_p2,5.1650390625,87,229
er_n8_p0.3_seed1,0,1,sabre,1,1024,QAOA_p2,5.1923828125,87,229
er_n8_p0.3_seed1,0,1,sabre,2,1024,QAOA_p2,5.2421875,87,229
er_n8_p0.3_seed1,0,1,sabre,3,1024,QAOA_p2,5.154296875,87,229
er_n8_p0.3_seed1,0,1,sabre,4,1024,QAOA_p2,5.1669921875,87,229
er_n8_p0.3_seed1,0,1,sabre,5,1024,QAOA_p2,5.119140625,87,229
er_n8_p0.3_seed1,0,1,sabre,6,1024,QAOA_p2,5.2080078125,87,229
er_n8_p0.3_seed1,0,1,sabre,7,1024,QAOA_p2,5.19921875,87,229
er_n8_p0.3_seed1,0,1,sabre,8,1024,QAOA_p2,5.30078125,87,229
er_n8_p0.3_seed1,0,1,sabre,9,1024,QAOA_p2,5.1796875,87,229
er_n8_p0.3_seed1,0,1,sabre,10,1024,QAOA_p2,5.1630859375,87,229
er_n8_p0.3_seed1,0,1,sabre,11,1024,QAOA_p2,5.185546875,87,229
er_n8_p0.3_seed1,0,1,sabre,12,1024,QAOA_p2,5.1826171875,87,229
er_n8_p0.3_seed1,0,1,sabre,13,1024,QAOA_p2,5.2353515625,87,229
er_n8_p0.3_seed1,0,1,sabre,14,1024,QAOA_p2,5.158203125,87,229
er_n8_p0.3_seed1,0,1,sabre,15,1024,QAOA_p2,5.2265625,87,229
er_n8_p0.3_seed1,0,1,sabre,16,1024,QAOA_p2,5.1474609375,87,229
er_n8_p0.3_seed1,0,1,sabre,17,1024,QAOA_p2,5.2841796875,87,229
er_n8_p0.3_seed1,0,1,sabre,18,1024,QAOA_p2,5.16015625,87,229
er_n8_p0.3_seed1,0,1,sabre,19,1024,QAOA_p2,5.1640625,87,229
er_n8_p0.3_seed1,0,1,sabre,0,16,RandomBaseline,4.625,4,32
