suite,space_preset,instance_id,seed_transpiler,optimization_level,layout_method,seed_simulator,shots,method,score,transpiled_depth,transpiled_size
day2_large,combined_light,er_n8_p0.3_seed0,3,2,sabre,2,64,QAOA_p1,0.5,15,76
day2_large,combined_light,er_n8_p0.3_seed0,3,3,trivial,0,64,QAOA_p1,0.515625,46,128
day2_large,combined_light,er_n8_p0.3_seed0,3,3,trivial,1,64,QAOA_p1,0.5,46,128
day2_large,combined_light,er_n8_p0.3_seed0,3,3,trivial,2,64,QAOA_p1,0.546875,46,128
day2_large,combined_light,er_n8_p0.3_seed0,3,3,sabre,0,64,QAOA_p1,0.515625,15,76
day2_large,combined_light,er_n8_p0.3_seed0,3,3,sabre,1,64,QAOA_p1,0.46875,15,76
day2_large,combined_light,er_n8_p0.3_seed0,3,3,sabre,2,64,QAOA_p1,0.5,15,76
day2_large,combined_light,er_n8_p0.3_seed0,4,0,trivial,0,64,QAOA_p1,0.578125,43,108
day2_large,combined_light,er_n8_p0.3_seed0,4,0,trivial,1,64,QAOA_p1,0.453125,43,108
day2_large,combined_light,er_n8_p0.3_seed0,4,0,trivial,2,64,QAOA_p1,0.640625,43,108
day2_large,combined_light,er_n8_p0.3_seed0,4,0,sabre,0,64,QAOA_p1,0.59375,15,84
day2_large,combined_light,er_n8_p0.3_seed0,4,0,sabre,1,64,QAOA_p1,0.4375,15,84
day2_large,combined_light,er_n8_p0.3_seed0,4,0,sabre,2,64,QAOA_p1,0.71875,15,84
day2_large,combined_light,er_n8_p0.3_seed0,4,1,trivial,0,64,QAOA_p1,0.515625,35,103
day2_large,combined_light,er_n8_p0.3_seed0,4,1,trivial,1,64,QAOA_p1,0.5,35,103
day2_large,combined_light,er_n8_p0.3_seed0,4,1,trivial,2,64,QAOA_p1,0.546875,35,103
day2_large,combined_light,er_n8_p0.3_seed0,4,1,sabre,0,64,QAOA_p1,0.59375,15,79
day2_large,combined_light,er_n8_p0.3_seed0,4,1,sabre,1,64,QAOA_p1,0.4375,15,79
day2_large,combined_light,er_n8_p0.3_seed0,4,1,sabre,2,64,QAOA_p1,0.71875,15,79
day2_large,combined_light,er_n8_p0.3_seed0,4,2,trivial,0,64,QAOA_p1,0.515625,46,128
day2_large,combined_light,er_n8_p0.3_seed0,4,2,trivial,1,64,QAOA_p1,0.5,46,128
day2_large,combined_light,er_n8_p0.3_seed0,4,2,trivial,2,64,QAOA_p1,0.546875,46,128
day2_large,combined_light,er_n8_p0.3_seed0,4,2,sabre,0,64,QAOA_p1,0.59375,15,76
day2_large,combined_light,er_n8_p0.3_seed0,4,2,sabre,1,64,QAOA_p1,0.4375,15,76
day2_large,combined_light,er_n8_p0.3_seed0,4,2,sabre,2,64,QAOA_p1,0.71875,15,76
day2_large,combined_light,er_n8_p0.3_seed0,4,3,trivial,0,64,QAOA_p1,0.515625,46,128
day2_large,combined_light,er_n8_p0.3_seed0,4,3,trivial,1,64,QAOA_p1,0.5,46,128
day2_large,combined_light,er_n8_p0.3_seed0,4,3,trivial,2,64,QAOA_p1,0.546875,46,128
day2_large,combined_light,er_n8_p0.3_seed0,4,3,sabre,0,64,QAOA_p1,0.59375,15,76
day2_large,combined_light,er_n8_p0.3_seed0,4,3,sabre,1,64,QAOA_p1,0.4375,15,76
day2_large,combined_light,er_n8_p0.3_seed0,4,3,sabre,2,64,QAOA_p1,0.71875,15,76
day2_large,combined_light,er_n8_p0.3_seed0,5,0,trivial,0,64,QAOA_p1,0.515625,34,108
day2_large,combined_light,er_n8_p0.3_seed0,5,0,trivial,1,64,QAOA_p1,0.5,34,108
day2_large,combined_light,er_n8_p0.3_seed0,5,0,trivial,2,64,QAOA_p1,0.546875,34,108
day2_large,combined_light,er_n8_p0.3_seed0,5,0,sabre,0,64,QAOA_p1,0.453125,15,84
day2_large,combined_light,er_n8_p0.3_seed0,5,0,sabre,1,64,QAOA_p1,0.53125,15,84
day2_large,combined_light,er_n8_p0.3_seed0,5,0,sabre,2,64,QAOA_p1,0.546875,15,84
day2_large,combined_light,er_n8_p0.3_seed0,5,1,trivial,0,64,QAOA_p1,0.578125,41,103
day2_large,combined_light,er_n8_p0.3_seed0,5,1,trivial,1,64,QAOA_p1,0.453125,41,103
day2_large,combined_light,er_n8_p0.3_seed0,5,1,trivial,2,64,QAOA_p1,0.640625,41,103
day2_large,combined_light,er_n8_p0.3_seed0,5,1,sabre,0,64,QAOA_p1,0.453125,15,79
day2_large,combined_light,er_n8_p0.3_seed0,5,1,sabre,1,64,QAOA_p1,0.53125,15,79
day2_large,combined_light,er_n8_p0.3_seed0,5,1,sabre,2,64,QAOA_p1,0.546875,15,79
day2_large,combined_light,er_n8_p0.3_seed0,5,2,trivial,0,64,QAOA_p1,0.578125,54,128
day2_large,combined_light,er_n8_p0.3_seed0,5,2,trivial,1,64,QAOA_p1,0.453125,54,128
day2_large,combined_light,er_n8_p0.3_seed0,5,2,trivial,2,64,QAOA_p1,0.640625,54,128
day2_large,combined_light,er_n8_p0.3_seed0,5,2,sabre,0,64,QAOA_p1,0.453125,15,76
day2_large,combined_light,er_n8_p0.3_seed0,5,2,sabre,1,64,QAOA_p1,0.53125,15,76
day2_large,combined_light,er_n8_p0.3_seed0,5,2,sabre,2,64,QAOA_p1,0.546875,15,76
day2_large,combined_light,er_n8_p0.3_seed0,5,3,trivial,0,64,QAOA_p1,0.578125,54,128
day2_large,combined_light,er_n8_p0.3_seed0,5,3,trivial,1,64,QAOA_p1,0.453125,54,128
day2_large,combined_light,er_n8_p0.3_seed0,5,3,trivial,2,64,QAOA_p1,0.640625,54,128
day2_large,combined_light,er_n8_p0.3_seed0,5,3,sabre,0,64,QAOA_p1,0.453125,15,76
day2_large,combined_light,er_n8_p0.3_seed0,5,3,sabre,1,64,QAOA_p1,0.53125,15,76
day2_large,combined_light,er_n8_p0.3_seed0,5,3,sabre,2,64,QAOA_p1,0.546875,15,76
day2_large,combined_light,er_n8_p0.3_seed0,6,0,trivial,0,64,QAOA_p1,0.578125,37,108
day2_large,combined_light,er_n8_p0.3_seed0,6,0,trivial,1,64,QAOA_p1,0.453125,37,108
day2_large,combined_light,er_n8_p0.3_seed0,6,0,trivial,2,64,QAOA_p1,0.640625,37,108
day2_large,combined_light,er_n8_p0.3_seed0,6,0,sabre,0,64,QAOA_p1,0.578125,15,84
day2_large,combined_light,er_n8_p0.3_seed0,6,0,sabre,1,64,QAOA_p1,0.453125,15,84
day2_large,combined_light,er_n8_p0.3_seed0,6,0,sabre,2,64,QAOA_p1,0.640625,15,84
day2_large,combined_light,er_n8_p0.3_seed0,6,1,trivial,0,64,QAOA_p1,0.40625,33,103
day2_large,combined_light,er_n8_p0.3_seed0,6,1,trivial,1,64,QAOA_p1,0.625,33,103
day2_large,combined_light,er_n8_p0.3_seed0,6,1,trivial,2,64,QAOA_p1,0.546875,33,103
day2_large,combined_light,er_n8_p0.3_seed0,6,1,sabre,0,64,QAOA_p1,0.578125,15,79
day2_large,combined_light,er_n8_p0.3_seed0,6,1,sabre,1,64,QAOA_p1,0.453125,15,79
day2_large,combined_light,er_n8_p0.3_seed0,6,1,sabre,2,64,QAOA_p1,0.640625,15,79
day2_large,combined_light,er_n8_p0.3_seed0,6,2,trivial,0,64,QAOA_p1,0.40625,48,128
day2_large,combined_light,er_n8_p0.3_seed0,6,2,trivial,1,64,QAOA_p1,0.625,48,128
day2_large,combined_light,er_n8_p0.3_seed0,6,2,trivial,2,64,QAOA_p1,0.546875,48,128
day2_large,combined_light,er_n8_p0.3_seed0,6,2,sabre,0,64,QAOA_p1,0.578125,15,76
day2_large,combined_light,er_n8_p0.3_seed0,6,2,sabre,1,64,QAOA_p1,0.453125,15,76
day2_large,combined_light,er_n8_p0.3_seed0,6,2,sabre,2,64,QAOA_p1,0.640625,15,76
day2_large,combined_light,er_n8_p0.3_seed0,6,3,trivial,0,64,QAOA_p1,0.40625,48,128
day2_large,combined_light,er_n8_p0.3_seed0,6,3,trivial,1,64,QAOA_p1,0.625,48,128
day2_large,combined_light,er_n8_p0.3_seed0,6,3,trivial,2,64,QAOA_p1,0.546875,48,128
day2_large,combined_light,er_n8_p0.3_seed0,6,3,sabre,0,64,QAOA_p1,0.578125,15,76
day2_large,combined_light,er_n8_p0.3_seed0,6,3,sabre,1,64,QAOA_p1,0.453125,15,76
day2_large,combined_light,er_n8_p0.3_seed0,6,3,sabre,2,64,QAOA_p1,0.640625,15,76
day2_large,combined_light,er_n8_p0.3_seed0,7,0,trivial,0,64,QAOA_p1,0.515625,40,108
day2_large,combined_light,er_n8_p0.3_seed0,7,0,trivial,1,64,QAOA_p1,0.5,40,108
day2_large,combined_light,er_n8_p0.3_seed0,7,0,trivial,2,64,QAOA_p1,0.546875,40,108
day2_large,combined_light,er_n8_p0.3_seed0,7,0,sabre,0,64,QAOA_p1,0.59375,15,84
day2_large,combined_light,er_n8_p0.3_seed0,7,0,sabre,1,64,QAOA_p1,0.4375,15,84
day2_large,combined_light,er_n8_p0.3_seed0,7,0,sabre,2,64,QAOA_p1,0.71875,15,84
day2_large,combined_light,er_n8_p0.3_seed0,7,1,trivial,0,64,QAOA_p1,0.578125,38,103
day2_large,combined_light,er_n8_p0.3_seed0,7,1,trivial,1,64,QAOA_p1,0.453125,38,103
day2_large,combined_light,er_n8_p0.3_seed0,7,1,trivial,2,64,QAOA_p1,0.640625,38,103
day2_large,combined_light,er_n8_p0.3_seed0,7,1,sabre,0,64,QAOA_p1,0.59375,15,79
day2_large,combined_light,er_n8_p0.3_seed0,7,1,sabre,1,64,QAOA_p1,0.4375,15,79
day2_large,combined_light,er_n8_p0.3_seed0,7,1,sabre,2,64,QAOA_p1,0.71875,15,79
day2_large,combined_light,er_n8_p0.3_seed0,7,2,trivial,0,64,QAOA_p1,0.578125,49,128
day2_large,combined_light,er_n8_p0.3_seed0,7,2,trivial,1,64,QAOA_p1,0.453125,49,128
day2_large,combined_light,er_n8_p0.3_seed0,7,2,trivial,2,64,QAOA_p1,0.640625,49,128
day2_large,combined_light,er_n8_p0.3_seed0,7,2,sabre,0,64,QAOA_p1,0.59375,15,76
day2_large,combined_light,er_n8_p0.3_seed0,7,2,sabre,1,64,QAOA_p1,0.4375,15,76
day2_large,combined_light,er_n8_p0.3_seed0,7,2,sabre,2,64,QAOA_p1,0.71875,15,76
day2_large,combined_light,er_n8_p0.3_seed0,7,3,trivial,0,64,QAOA_p1,0.578125,49,128
day2_large,combined_light,er_n8_p0.3_seed0,7,3,trivial,1,64,QAOA_p1,0.453125,49,128
day2_large,combined_light,er_n8_p0.3_seed0,7,3,trivial,2,64,QAOA_p1,0.640625,49,128
day2_large,combined_light,er_n8_p0.3_seed0,7,3,sabre,0,64,QAOA_p1,0.59375,15,76
day2_large,combined_light,er_n8_p0.3_seed0,7,3,sabre,1,64,QAOA_p1,0.4375,15,76
day2_large,combined_light,er_n8_p0.3_seed0,7,3,sabre,2,64,QAOA_p1,0.71875,15,76
day2_large,combined_light,er_n8_p0.3_seed0,8,0,trivial,0,64,QAOA_p1,0.578125,40,108
day2_large,combined_light,er_n8_p0.3_seed0,8,0,trivial,1,64,QAOA_p1,0.453125,40,108
day2_large,combined_light,er_n8_p0.3_seed0,8,0,trivial,2,64,QAOA_p1,0.640625,40,108
day2_large,combined_light,er_n8_p0.3_seed0,8,0,sabre,0,64,QAOA_p1,0.5,15,84
day2_large,combined_light,er_n8_p0.3_seed0,8,0,sabre,1,64,QAOA_p1,0.4375,15,84
day2_large,combined_light,er_n8_p0.3_seed0,8,0,sabre,2,64,QAOA_p1,0.5,15,84
day2_large,combined_light,er_n8_p0.3_seed0,8,1,trivial,0,64,QAOA_p1,0.578125,41,103
day2_large,combined_light,er_n8_p0.3_seed0,8,1,trivial,1,64,QAOA_p1,0.453125,41,103
day2_large,combined_light,er_n8_p0.3_seed0,8,1,trivial,2,64,QAOA_p1,0.640625,41,103
day2_large,combined_light,er_n8_p0.3_seed0,8,1,sabre,0,64,QAOA_p1,0.5,15,79
day2_large,combined_light,er_n8_p0.3_seed0,8,1,sabre,1,64,QAOA_p1,0.4375,15,79
day2_large,combined_light,er_n8_p0.3_seed0,8,1,sabre,2,64,QAOA_p1,0.5,15,79
day2_large,combined_light,er_n8_p0.3_seed0,8,2,trivial,0,64,QAOA_p1,0.578125,54,128
day2_large,combined_light,er_n8_p0.3_seed0,8,2,trivial,1,64,QAOA_p1,0.453125,54,128
day2_large,combined_light,er_n8_p0.3_seed0,8,2,trivial,2,64,QAOA_p1,0.640625,54,128
day2_large,combined_light,er_n8_p0.3_seed0,8,2,sabre,0,64,QAOA_p1,0.5,15,76
day2_large,combined_light,er_n8_p0.3_seed0,8,2,sabre,1,64,QAOA_p1,0.4375,15,76
day2_large,combined_light,er_n8_p0.3_seed0,8,2,sabre,2,64,QAOA_p1,0.5,15,76
day2_large,combined_light,er_n8_p0.3_seed0,8,3,trivial,0,64,QAOA_p1,0.578125,54,128
day2_large,combined_light,er_n8_p0.3_seed0,8,3,trivial,1,64,QAOA_p1,0.453125,54,128
day2_large,combined_light,er_n8_p0.3_seed0,8,3,trivial,2,64,QAOA_p1,0.640625,54,128
day2_large,combined_light,er_n8_p0.3_seed0,8,3,sabre,0,64,QAOA_p1,0.5,15,76
day2_large,combined_light,er_n8_p0.3_seed0,8,3,sabre,1,64,QAOA_p1,0.4375,15,76
day2_large,combined_light,er_n8_p0.3_seed0,8,3,sabre,2,64,QAOA_p1,0.5,15,76
day2_large,combined_light,er_n8_p0.3_seed0,9,0,trivial,0,64,QAOA_p1,0.515625,43,108
day2_large,combined_light,er_n8_p0.3_seed0,9,0,trivial,1,64,QAOA_p1,0.5,43,108
day2_large,combined_light,er_n8_p0.3_seed0,9,0,trivial,2,64,QAOA_p1,0.546875,43,108
day2_large,combined_light,er_n8_p0.3_seed0,9,0,sabre,0,64,QAOA_p1,0.515625,15,84
day2_large,combined_light,er_n8_p0.3_seed0,9,0,sabre,1,64,QAOA_p1,0.46875,15,84
day2_large,combined_light,er_n8_p0.3_seed0,9,0,sabre,2,64,QAOA_p1,0.5,15,84
day2_large,combined_light,er_n8_p0.3_seed0,9,1,trivial,0,64,QAOA_p1,0.515625,38,103
day2_large,combined_light,er_n8_p0.3_seed0,9,1,trivial,1,64,QAOA_p1,0.5,38,103
day2_large,combined_light,er_n8_p0.3_seed0,9,1,trivial,2,64,QAOA_p1,0.546875,38,103
day2_large,combined_light,er_n8_p0.3_seed0,9,1,sabre,0,64,QAOA_p1,0.515625,15,79
day2_large,combined_light,er_n8_p0.3_seed0,9,1,sabre,1,64,QAOA_p1,0.46875,15,79
day2_large,combined_light,er_n8_p0.3_seed0,9,1,sabre,2,64,QAOA_p1,0.5,15,79
day2_large,combined_light,er_n8_p0.3_seed0,9,2,trivial,0,64,QAOA_p1,0.515625,51,128
day2_large,combined_light,er_n8_p0.3_seed0,9,2,trivial,1,64,QAOA_p1,0.5,51,128
day2_large,combined_light,er_n8_p0.3_seed0,9,2,trivial,2,64,QAOA_p1,0.546875,51,128
day2_large,combined_light,er_n8_p0.3_seed0,9,2,sabre,0,64,QAOA_p1,0.515625,15,76
day2_large,combined_light,er_n8_p0.3_seed0,9,2,sabre,1,64,QAOA_p1,0.46875,15,76
day2_large,combined_light,er_n8_p0.3_seed0,9,2,sabre,2,64,QAOA_p1,0.5,15,76
day2_large,combined_light,er_n8_p0.3_seed0,9,3,trivial,0,64,QAOA_p1,0.515625,51,128
day2_large,combined_light,er_n8_p0.3_seed0,9,3,trivial,1,64,QAOA_p1,0.5,51,128
day2_large,combined_light,er_n8_p0.3_seed0,9,3,trivial,2,64,QAOA_p1,0.546875,51,128
day2_large,combined_light,er_n8_p0.3_seed0,9,3,sabre,0,64,QAOA_p1,0.515625,15,76
day2_large,combined_light,er_n8_p0.3_seed0,9,3,sabre,1,64,QAOA_p1,0.46875,15,76
day2_large,combined_light,er_n8_p0.3_seed0,9,3,sabre,2,64,QAOA_p1,0.5,15,76
day2_large,combined_light,er_n8_p0.3_seed0,0,0,trivial,0,64,QAOA_p2,1.15625,47,160
day2_large,combined_light,er_n8_p0.3_seed0,0,0,trivial,1,64,QAOA_p2,1.53125,47,160
day2_large,combined_light,er_n8_p0.3_seed0,0,0,trivial,2,64,QAOA_p2,1.28125,47,160
day2_large,combined_light,er_n8_p0.3_seed0,0,0,sabre,0,64,QAOA_p2,1.296875,26,136
day2_large,combined_light,er_n8_p0.3_seed0,0,0,sabre,1,64,QAOA_p2,1.25,26,136
day2_large,combined_light,er_n8_p0.3_seed0,0,0,sabre,2,64,QAOA_p2,1.40625,26,136
day2_large,combined_light,er_n8_p0.3_seed0,0,1,trivial,0,64,QAOA_p2,1.1875,51,150
day2_large,combined_light,er_n8_p0.3_seed0,0,1,trivial,1,64,QAOA_p2,1.375,51,150
day2_large,combined_light,er_n8_p0.3_seed0,0,1,trivial,2,64,QAOA_p2,1.34375,51,150
day2_large,combined_light,er_n8_p0.3_seed0,0,1,sabre,0,64,QAOA_p2,1.296875,26,126
day2_large,combined_light,er_n8_p0.3_seed0,0,1,sabre,1,64,QAOA_p2,1.25,26,126
day2_large,combined_light,er_n8_p0.3_seed0,0,1,sabre,2,64,QAOA_p2,1.40625,26,126
day2_large,combined_light,er_n8_p0.3_seed0,0,2,trivial,0,64,QAOA_p2,1.1875,56,160
day2_large,combined_light,er_n8_p0.3_seed0,0,2,trivial,1,64,QAOA_p2,1.375,56,160
day2_large,combined_light,er_n8_p0.3_seed0,0,2,trivial,2,64,QAOA_p2,1.34375,56,160
day2_large,combined_light,er_n8_p0.3_seed0,0,2,sabre,0,64,QAOA_p2,1.296875,26,102
day2_large,combined_light,er_n8_p0.3_seed0,0,2,sabre,1,64,QAOA_p2,1.25,26,102
day2_large,combined_light,er_n8_p0.3_seed0,0,2,sabre,2,64,QAOA_p2,1.40625,26,102
day2_large,combined_light,er_n8_p0.3_seed0,0,3,trivial,0,64,QAOA_p2,1.1875,56,160
day2_large,combined_light,er_n8_p0.3_seed0,0,3,trivial,1,64,QAOA_p2,1.375,56,160
day2_large,combined_light,er_n8_p0.3_seed0,0,3,trivial,2,64,QAOA_p2,1.34375,56,160
day2_large,combined_light,er_n8_p0.3_seed0,0,3,sabre,0,64,QAOA_p2,1.296875,26,102
day2_large,combined_light,er_n8_p0.3_seed0,0,3,sabre,1,64,QAOA_p2,1.25,26,102
day2_large,combined_light,er_n8_p0.3_seed0,0,3,sabre,2,64,QAOA_p2,1.40625,26,102
day2_large,combined_light,er_n8_p0.3_seed0,1,0,trivial,0,64,QAOA_p2,1.15625,64,160
day2_large,combined_light,er_n8_p0.3_seed0,1,0,trivial,1,64,QAOA_p2,1.59375,64,160
day2_large,combined_light,er_n8_p0.3_seed0,1,0,trivial,2,64,QAOA_p2,1.34375,64,160
day2_large,combined_light,er_n8_p0.3_seed0,1,0,sabre,0,64,QAOA_p2,1.25,26,136
day2_large,combined_light,er_n8_p0.3_seed0,1,0,sabre,1,64,QAOA_p2,1.171875,26,136
day2_large,combined_light,er_n8_p0.3_seed0,1,0,sabre,2,64,QAOA_p2,1.25,26,136
day2_large,combined_light,er_n8_p0.3_seed0,1,1,trivial,0,64,QAOA_p2,1.15625,54,150
day2_large,combined_light,er_n8_p0.3_seed0,1,1,trivial,1,64,QAOA_p2,1.59375,54,150
day2_large,combined_light,er_n8_p0.3_seed0,1,1,trivial,2,64,QAOA_p2,1.34375,54,150
day2_large,combined_light,er_n8_p0.3_seed0,1,1,sabre,0,64,QAOA_p2,1.25,26,126
day2_large,combined_light,er_n8_p0.3_seed0,1,1,sabre,1,64,QAOA_p2,1.171875,26,126
day2_large,combined_light,er_n8_p0.3_seed0,1,1,sabre,2,64,QAOA_p2,1.25,26,126
day2_large,combined_light,er_n8_p0.3_seed0,1,2,trivial,0,64,QAOA_p2,1.15625,63,175
day2_large,combined_light,er_n8_p0.3_seed0,1,2,trivial,1,64,QAOA_p2,1.59375,63,175
day2_large,combined_light,er_n8_p0.3_seed0,1,2,trivial,2,64,QAOA_p2,1.34375,63,175
day2_large,combined_light,er_n8_p0.3_seed0,1,2,sabre,0,64,QAOA_p2,1.25,26,102
day2_large,combined_light,er_n8_p0.3_seed0,1,2,sabre,1,64,QAOA_p2,1.171875,26,102
day2_large,combined_light,er_n8_p0.3_seed0,1,2,sabre,2,64,QAOA_p2,1.25,26,102
day2_large,combined_light,er_n8_p0.3_seed0,1,3,trivial,0,64,QAOA_p2,1.15625,63,175
day2_large,combined_light,er_n8_p0.3_seed0,1,3,trivial,1,64,QAOA_p2,1.59375,63,175
day2_large,combined_light,er_n8_p0.3_seed0,1,3,trivial,2,64,QAOA_p2,1.34375,63,175
day2_large,combined_light,er_n8_p0.3_seed0,1,3,sabre,0,64,QAOA_p2,1.25,26,102
day2_large,combined_light,er_n8_p0.3_seed0,1,3,sabre,1,64,QAOA_p2,1.171875,26,102
day2_large,combined_light,er_n8_p0.3_seed0,1,3,sabre,2,64,QAOA_p2,1.25,26,102
day2_large,combined_light,er_n8_p0.3_seed0,2,0,trivial,0,64,QAOA_p2,1.109375,67,160
day2_large,combined_light,er_n8_p0.3_seed0,2,0,trivial,1,64,QAOA_p2,1.515625,67,160
day2_large,combined_light,er_n8_p0.3_seed0,2,0,trivial,2,64,QAOA_p2,1.328125,67,160
day2_large,combined_light,er_n8_p0.3_seed0,2,0,sabre,0,64,QAOA_p2,1.3125,26,136
day2_large,combined_light,er_n8_p0.3_seed0,2,0,sabre,1,64,QAOA_p2,1.234375,26,136
day2_large,combined_light,er_n8_p0.3_seed0,2,0,sabre,2,64,QAOA_p2,1.234375,26,136
day2_large,combined_light,er_n8_p0.3_seed0,2,1,trivial,0,64,QAOA_p2,1.15625,54,150
day2_large,combined_light,er_n8_p0.3_seed0,2,1,trivial,1,64,QAOA_p2,1.59375,54,150
day2_large,combined_light,er_n8_p0.3_seed0,2,1,trivial,2,64,QAOA_p2,1.34375,54,150
day2_large,combined_light,er_n8_p0.3_seed0,2,1,sabre,0,64,QAOA_p2,1.3125,26,126
day2_large,combined_light,er_n8_p0.3_seed0,2,1,sabre,1,64,QAOA_p2,1.234375,26,126
day2_large,combined_light,er_n8_p0.3_seed0,2,1,sabre,2,64,QAOA_p2,1.234375,26,126
day2_large,combined_light,er_n8_p0.3_seed0,2,2,trivial,0,64,QAOA_p2,1.15625,63,175
day2_large,combined_light,er_n8_p0.3_seed0,2,2,trivial,1,64,QAOA_p2,1.59375,63,175
day2_large,combined_light,er_n8_p0.3_seed0,2,2,trivial,2,64,QAOA_p2,1.34375,63,175
day2_large,combined_light,er_n8_p0.3_seed0,2,2,sabre,0,64,QAOA_p2,1.3125,26,102
day2_large,combined_light,er_n8_p0.3_seed0,2,2,sabre,1,64,QAOA_p2,1.234375,26,102
day2_large,combined_light,er_n8_p0.3_seed0,2,2,sabre,2,64,QAOA_p2,1.234375,26,102
day2_large,combined_light,er_n8_p0.3_seed0,2,3,trivial,0,64,QAOA_p2,1.15625,63,175
day2_large,combined_light,er_n8_p0.3_seed0,2,3,trivial,1,64,QAOA_p2,1.59375,63,175
day2_large,combined_light,er_n8_p0.3_seed0,2,3,trivial,2,64,QAOA_p2,1.34375,63,175
day2_large,combined_light,er_n8_p0.3_seed0,2,3,sabre,0,64,QAOA_p2,1.3125,26,102
day2_large,combined_light,er_n8_p0.3_seed0,2,3,sabre,1,64,QAOA_p2,1.234375,26,102
day2_large,combined_light,er_n8_p0.3_seed0,2,3,sabre,2,64,QAOA_p2,1.234375,26,102
day2_large,combined_light,er_n8_p0.3_seed0,3,0,trivial,0,64,QAOA_p2,1.1875,61,160
day2_large,combined_light,er_n8_p0.3_seed0,3,0,trivial,1,64,QAOA_p2,1.375,61,160
day2_large,combined_light,er_n8_p0.3_seed0,3,0,trivial,2,64,QAOA_p2,1.34375,61,160
day2_large,combined_light,er_n8_p0.3_seed0,3,0,sabre,0,64,QAOA_p2,1.25,26,136
day2_large,combined_light,er_n8_p0.3_seed0,3,0,sabre,1,64,QAOA_p2,1.171875,26,136
day2_large,combined_light,er_n8_p0.3_seed0,3,0,sabre,2,64,QAOA_p2,1.25,26,136
day2_large,combined_light,er_n8_p0.3_seed0,3,1,trivial,0,64,QAOA_p2,1.109375,54,150
day2_large,combined_light,er_n8_p0.3_seed0,3,1,trivial,1,64,QAOA_p2,1.515625,54,150
day2_large,combined_light,er_n8_p0.3_seed0,3,1,trivial,2,64,QAOA_p2,1.328125,54,150
day2_large,combined_light,er_n8_p0.3_seed0,3,1,sabre,0,64,QAOA_p2,1.25,26,126
day2_large,combined_light,er_n8_p0.3_seed0,3,1,sabre,1,64,QAOA_p2,1.171875,26,126
day2_large,combined_light,er_n8_p0.3_seed0,3,1,sabre,2,64,QAOA_p2,1.25,26,126
day2_large,combined_light,er_n8_p0.3_seed0,3,2,trivial,0,64,QAOA_p2,1.109375,63,166
day2_large,combined_light,er_n8_p0.3_seed0,3,2,trivial,1,64,QAOA_p2,1.515625,63,166
day2_large,combined_light,er_n8_p0.3_seed0,3,2,trivial,2,64,QAOA_p2,1.328125,63,166
day2_large,combined_light,er_n8_p0.3_seed0,3,2,sabre,0,64,QAOA_p2,1.25,26,102
day2_large,combined_light,er_n8_p0.3_seed0,3,2,sabre,1,64,QAOA_p2,1.171875,26,102
day2_large,combined_light,er_n8_p0.3_seed0,3,2,sabre,2,64,QAOA_p2,1.25,26,102
day2_large,combined_light,er_n8_p0.3_seed0,3,3,trivial,0,64,QAOA_p2,1.109375,63,166
day2_large,combined_light,er_n8_p0.3_seed0,3,3,trivial,1,64,QAOA_p2,1.515625,63,166
day2_large,combined_light,er_n8_p0.3_seed0,3,3,trivial,2,64,QAOA_p2,1.328125,63,166
day2_large,combined_light,er_n8_p0.3_seed0,3,3,sabre,0,64,QAOA_p2,1.25,26,102
day2_large,combined_light,er_n8_p0.3_seed0,3,3,sabre,1,64,QAOA_p2,1.171875,26,102
day2_large,combined_light,er_n8_p0.3_seed0,3,3,sabre,2,64,QAOA_p2,1.25,26,102
day2_large,combined_light,er_n8_p0.3_seed0,4,0,trivial,0,64,QAOA_p2,1.234375,67,160
day2_large,combined_light,er_n8_p0.3_seed0,4,0,trivial,1,64,QAOA_p2,1.421875,67,160
day2_large,combined_light,er_n8_p0.3_seed0,4,0,trivial,2,64,QAOA_p2,1.3125,67,160
day2_large,combined_light,er_n8_p0.3_seed0,4,0,sabre,0,64,QAOA_p2,1.3125,26,136
day2_large,combined_light,er_n8_p0.3_seed0,4,0,sabre,1,64,QAOA_p2,1.234375,26,136
day2_large,combined_light,er_n8_p0.3_seed0,4,0,sabre,2,64,QAOA_p2,1.234375,26,136
day2_large,combined_light,er_n8_p0.3_seed0,4,1,trivial,0,64,QAOA_p2,1.109375,54,150
day2_large,combined_light,er_n8_p0.3_seed0,4,1,trivial,1,64,QAOA_p2,1.515625,54,150
day2_large,combined_light,er_n8_p0.3_seed0,4,1,trivial,2,64,QAOA_p2,1.328125,54,150
day2_large,combined_light,er_n8_p0.3_seed0,4,1,sabre,0,64,QAOA_p2,1.3125,26,126
day2_large,combined_light,er_n8_p0.3_seed0,4,1,sabre,1,64,QAOA_p2,1.234375,26,126
day2_large,combined_light,er_n8_p0.3_seed0,4,1,sabre,2,64,QAOA_p2,1.234375,26,126
day2_large,combined_light,er_n8_p0.3_seed0,4,2,trivial,0,64,QAOA_p2,1.109375,63,164
day2_large,combined_light,er_n8_p0.3_seed0,4,2,trivial,1,64,QAOA_p2,1.515625,63,164
day2_large,combined_light,er_n8_p0.3_seed0,4,2,trivial,2,64,QAOA_p2,1.328125,63,164
day2_large,combined_light,er_n8_p0.3_seed0,4,2,sabre,0,64,QAOA_p2,1.3125,26,102
